Landcat,Area_2016_m2,Area_2017_m2,Area_2018_m2,Area_2019_m2,Area_2020_m2,Area_2021_m2,Area_2022_m2,Area_2023_m2,Area_2024_m2,Area_2025_m2,Area_2026_m2,Area_2027_m2,Area_2028_m2,Area_2029_m2,Area_2030_m2,Area_2031_m2,Area_2032_m2,Area_2033_m2,Area_2034_m2,Area_2035_m2,Area_2036_m2,Area_2037_m2,Area_2038_m2,Area_2039_m2,Area_2040_m2,Area_2041_m2,Area_2042_m2,Area_2043_m2,Area_2044_m2,Area_2045_m2,Area_2046_m2,Area_2047_m2,Area_2048_m2,Area_2049_m2,Area_2050_m2
80458106,0,-16200,-81000,-83700,105300,16200,257400,612000,195300,-444600,-91800,268200,-133200,-236700,-378900,129600,100800,51300,53100,248400,-207000,206100,-334800,450000,-276300,-45900,-64800,443700,-88200,247500,-258300,-107100,27000,-37800,-203400
80458101,0,94500,256500,224100,52200,41400,-10800,22500,-136800,-26100,-30600,-396900,-257400,190800,-60300,194400,-32400,15300,381600,-67500,-234000,149400,-327600,90000,-364500,72900,-165600,-18900,-193500,259200,-491400,104400,-187200,420300,195300
80458101,0,57600,-72900,-64800,0,3600,64800,19800,-50400,72900,64800,0,0,0,-76500,18900,0,0,-57600,-64800,-21600,121500,-26100,-72900,0,0,-8100,21600,0,-4500,15300,-57600,-56700,72900,0
80458106,0,0,-64800,0,0,61200,0,0,-7200,18000,0,-64800,-129600,0,-900,7200,-75600,0,64800,129600,-43200,-63900,0,122400,0,0,0,43200,64800,-68400,0,0,-23400,-57600,0
80459901,0,70200,99900,420300,52200,0,3600,-72900,118800,52200,0,0,0,-3600,-31500,72900,0,30600,-3600,0,0,-46800,9000,0,0,0,133200,-34200,57600,-64800,21600,129600,194400,0,45900
80459906,0,-671400,1800,354600,-1375200,316800,-241200,99000,-551700,-231300,-318600,-72000,-716400,-459000,-1042200,-374400,-187200,-477900,-442800,-136800,-581400,-342900,5400,-918900,-287100,-525600,395100,-953100,375300,196200,275400,-432000,-524700,543600,-601200
80458110,0,327600,110700,298800,-376200,-555300,-74700,152100,27900,8100,-375300,14400,497700,75600,-14400,107100,-86400,576900,82800,-7200,352800,364500,-223200,-36900,-1021500,168300,-688500,-236700,-72000,47700,-8100,617400,-19800,-62100,-134100
80458110,0,-374400,646200,36900,-756900,408600,100800,0,634500,172800,87300,634500,225000,-130500,-531900,-8100,-624600,115200,-129600,-8100,-279900,481500,-46800,67500,-346500,236700,-173700,475200,-359100,-125100,560700,29700,-452700,101700,-655200
80455010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-57600,0,0,0,0,0,0,0,0,0,0,0,0,0
80458110,0,156600,-748800,-393300,1206000,146700,31500,-76500,-727200,-273600,288000,-814500,-722700,-6300,546300,-65700,730800,-692100,204300,78300,-8100,-848700,322200,-38700,1420200,-492300,799200,-180900,481500,-15300,-422100,-634500,403200,18000,731700
80459910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80458106,0,28800,212400,244800,-270900,-119700,-237600,-579600,122400,637200,-64800,-115200,187200,467100,241200,-423900,-367200,-122400,-137700,54900,-41400,189900,553500,-270900,600300,440100,-242100,-490500,-308700,-357300,-31500,-30600,-170100,57600,367200
80454010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80458110,0,-64800,-8100,57600,-72900,0,-57600,-77400,64800,54900,0,137700,0,57600,19800,-33300,18000,0,-129600,-72900,0,57600,-52200,0,-64800,72000,72900,-57600,-64800,85500,-122400,0,57600,-57600,57600
80458110,0,-45000,0,0,0,0,0,-18000,0,37800,0,0,0,0,0,0,-37800,0,0,9900,0,0,0,8100,12600,15300,-9900,0,0,7200,-8100,-12600,11700,0,0
80458110,0,0,0,0,0,0,0,19800,0,0,0,27900,0,0,-19800,0,0,0,-27900,0,0,2700,0,0,0,0,0,0,14400,0,0,0,0,0,0
80458101,0,-534600,-157500,-171900,-267300,23400,37800,203400,244800,-252900,19800,627300,796500,-29700,-132300,-187200,226800,-115200,-349200,-291600,162900,-261900,195300,47700,422100,-148500,-6300,-112500,157500,-80100,232200,-104400,243900,-377100,-6300
80458106,0,-20700,-7200,35100,0,-16200,4500,-43200,7200,0,-35100,0,49500,-4500,-19800,-7200,25200,0,54000,-49500,39600,71100,0,-24300,25200,-54000,0,-24300,-71100,0,12600,-25200,23400,69300,-15300
80458107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80458107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80451007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80455007,0,0,0,0,0,0,0,0,0,-40500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17100,0,0,0
80459906,0,1323900,864000,1140300,2153700,-64800,57600,388800,620100,639900,88200,-260100,115200,282600,208800,72000,8100,-18000,-351900,-88200,80100,0,-45900,209700,-136800,115200,368100,790200,54900,157500,1125000,905400,1449000,845100,1448100
80458106,0,0,-18000,-4500,15300,0,-24300,-9900,0,0,0,-15300,0,14400,0,0,0,6300,11700,0,-14400,0,0,0,26100,-11700,0,0,0,17100,0,-32400,0,0,31500
80458101,0,8100,54900,0,-90000,-9900,0,0,7200,-54000,22500,0,0,0,45900,-15300,-900,-22500,0,0,36900,-45900,67500,0,0,0,0,-36900,0,-63000,0,0,12600,0,0
80059806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57600,0,0,0,0,-64800,0,0,64800,-57600,0,0,0,57600,0,0,0,0,0
80458111,0,0,0,0,0,0,0,-64800,0,0,0,0,0,0,64800,0,0,0,0,-9900,0,0,-58500,-64800,0,0,-9900,0,0,58500,64800,0,0,19800,0
80454011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80458111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17100,0,0,0,0,0,0,17100,0,0,0
80455011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5400
80451011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80459011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80453111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80451010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80458111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80459911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80459911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80459010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80458111,0,0,0,0,0,0,0,64800,0,0,0,0,0,0,-64800,0,0,0,0,900,0,0,48600,64800,0,0,-900,0,0,-48600,-64800,0,0,0,0
80459910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80378111,0,0,0,0,0,13500,-1800,-54000,0,0,0,0,0,1800,54000,0,0,0,0,0,0,0,0,-18000,-1800,0,0,-18000,0,-28800,18000,1800,0,0,18000
80378111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80458111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,0,0,9900,0,17100,0,10800,0,0,-9900,0,-17100,0,-19800,0
80374011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80378110,0,-518400,445500,-368100,773100,-207000,-137700,99900,540000,-309600,620100,-112500,14400,-116100,512100,-304200,-924300,64800,-295200,570600,-391500,-432000,1800,643500,-504900,25200,-981000,98100,375300,-209700,234000,350100,229500,567900,-39600
80374010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80378111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4500,0,0,0,0,0,0,4500,0,0,0,-22500,0,0,0,0,0,0,22500
80375010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-148500,0,0,0,0,0,0
80378110,0,-244800,94500,61200,-214200,-158400,13500,225000,-188100,-346500,8100,49500,-441900,-70200,-193500,9000,-244800,-136800,114300,413100,65700,-306900,116100,-8100,-75600,-234900,-252900,-246600,72000,-311400,317700,-207900,-2700,195300,481500
80378110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64800,-115200,0,-54000,0,0,0,0,57600,0,-3600,0,0,0,64800,57600,0,57600,0,0,0
80378101,0,82800,-108900,-236700,151200,-211500,886500,-129600,180000,-501300,55800,-317700,109800,-18900,-130500,7200,473400,247500,403200,-52200,-72900,123300,-57600,-15300,15300,-350100,-296100,30600,180000,-180900,-610200,193500,423000,-153000,-283500
80378101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1800,0,0,0,0,0,0,1800,0,-57600,0,0,0,0,0,0,57600,0
80051002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-57600,0,0,0,0,0,0,0,0,0,0,0,0,0
80378101,0,0,-130500,118800,-9000,8100,-79200,84600,-153900,130500,-95400,9000,-64800,141300,45000,153900,0,28800,-115200,41400,-135900,-195300,0,-129600,45900,-68400,88200,143100,-171900,0,-138600,64800,183600,-72900,-216900
80378106,0,-30600,-29700,-64800,-32400,-94500,88200,0,39600,-223200,37800,32400,17100,50400,-112500,-140400,192600,27000,-144900,50400,-9000,112500,187200,-75600,-344700,131400,-45900,-299700,0,1800,-56700,165600,-51300,72900,261000
80378106,0,-54000,68400,333000,-136800,37800,57600,369000,0,54000,-564300,115200,-53100,-296100,190800,-518400,-19800,519300,-173700,260100,352800,-325800,460800,-400500,-257400,113400,-49500,123300,-137700,50400,365400,-18000,-26100,-8100,-67500
80375006,0,-111600,-135000,-267300,-64800,0,-125100,0,-99000,0,0,0,-64800,0,-64800,-129600,0,57600,0,0,64800,0,-72900,15300,-64800,0,-100800,-63900,-56700,-111600,-60300,-109800,-115200,0,-119700
80378110,0,720000,-540000,268200,-558900,416700,126000,-337500,-344700,591300,-628200,63000,427500,112500,-259200,458100,1104300,126000,116100,-983700,334800,756900,-165600,-681300,531900,274500,1031400,75600,-512100,333900,-739800,-147600,-241200,-763200,-383400
80375001,0,-68400,-2700,0,-180000,0,-5400,0,-23400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-79200,-900,0,-3600,-54900,-5400,-130500,0,-133200
80374001,0,0,0,-38700,0,-11700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-57600,0,0,20700,0,0,-64800,0,-128700,0,0,0,0,-2700
80374006,0,-57600,0,-91800,-72900,-54000,0,0,-64800,0,0,0,0,0,0,0,0,0,0,0,129600,0,0,0,-20700,0,0,-64800,0,-9000,0,0,0,-129600,-62100
80379010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80379906,0,-327600,57600,-282600,-59400,-72900,-43200,-82800,26100,-244800,0,-309600,0,0,93600,64800,0,-57600,-80100,0,-194400,-447300,-129600,-72900,-57600,-175500,43200,-58500,-57600,120600,-414900,-187200,-309600,0,-78300
80378106,0,-64800,0,0,0,0,0,-57600,64800,0,0,0,0,-122400,57600,0,0,-1800,0,0,122400,0,0,-57600,1800,0,0,0,0,0,57600,0,0,0,0
80379901,0,-12600,2700,38700,57600,0,5400,0,23400,0,0,0,0,0,0,0,0,0,0,0,0,57600,0,0,0,-4500,21600,65700,0,132300,54900,0,0,0,63000
80375011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80371011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80371010,0,0,0,0,0,0,0,0,0,64800,0,0,0,0,0,57600,0,64800,0,0,64800,0,0,0,0,0,0,0,0,0,0,0,64800,0,148500
80378106,0,122400,-68400,-260100,147600,8100,-154800,-361800,-64800,198900,493200,-147600,72000,387000,-135900,682200,-192600,-558000,347400,-324900,-483300,155700,-624600,464400,567900,-275400,114300,164700,195300,-50400,-340200,-143100,108000,-56700,-175500
80378110,0,64800,0,0,0,0,-1800,0,-64800,0,0,0,0,9000,18000,9900,0,0,64800,0,-9000,-18000,-9900,45900,52200,-64800,0,72900,0,64800,8100,-52200,14400,0,-62100
80371001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80051004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80371006,0,57600,135000,0,70200,137700,59400,0,18000,0,0,0,0,0,0,0,57600,0,0,0,0,0,0,0,64800,0,0,0,0,0,0,0,0,0,0
80378101,0,0,10800,0,9000,0,33300,0,0,-10800,0,-9000,0,-27900,0,0,0,0,0,0,-5400,0,0,0,0,0,23400,0,7200,0,28800,0,0,-23400,0
80379910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80379906,0,439200,142200,641700,197100,126900,130500,82800,137700,187200,0,309600,0,0,-28800,64800,0,0,80100,0,0,447300,202500,0,122400,117900,57600,187200,57600,0,417600,239400,367200,129600,260100
80379901,0,81000,0,0,122400,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64800,4500,57600,0,0,0,0,5400,130500,0,72900
80378101,0,-82800,155700,117900,-151200,211500,-840600,45000,-26100,454500,39600,317700,-45000,-94500,85500,-161100,-473400,-278100,-288000,-27000,214200,72000,57600,144900,-15300,408600,279900,-173700,-15300,180900,720000,-258300,-596700,191700,500400
80379006,0,0,-64800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80379001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80379011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80459006,0,316800,122400,260100,123300,15300,0,0,0,15300,57600,57600,64800,129600,187200,57600,218700,86400,57600,7200,69300,129600,172800,288000,424800,71100,-64800,80100,144000,-64800,0,180000,0,0,-187200
80378106,0,54000,0,0,28800,27000,-9900,0,-9000,0,33300,0,-27000,0,0,-48600,14400,11700,-28800,27000,17100,57600,0,11700,-45000,30600,-27000,-17100,-57600,0,-26100,0,-30600,0,0
80458101,0,0,18900,-6300,0,0,0,0,0,-18900,0,0,0,0,0,31500,0,0,0,0,0,0,-31500,0,0,0,0,0,0,10800,0,0,0,0,0
80498110,0,-471600,-138600,363600,795600,136800,1940400,1093500,395100,-101700,-571500,-172800,-133200,-1026000,-295200,351000,-137700,352800,-200700,13500,-417600,-373500,-336600,-666000,-925200,-490500,495000,792900,431100,-485100,353700,-251100,-111600,-24300,-18900
80378101,0,0,72900,0,0,0,0,0,0,-72900,0,0,0,0,0,0,0,3600,0,37800,0,0,0,0,-3600,9900,-37800,0,0,0,0,0,-9900,0,0
80494010,0,0,-274500,-64800,0,-39600,0,-122400,0,-64800,0,0,0,0,0,0,0,0,0,0,0,0,0,-57600,0,-57600,0,0,0,0,0,0,-55800,0,0
80495010,0,-194400,0,0,-64800,0,0,-8100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-52200,0,0,0,0,0
80378106,0,30600,29700,-8100,-7200,21600,18900,0,-30600,-29700,0,0,-9000,-18900,0,25200,5400,1800,0,-12600,0,0,-23400,-5400,40500,0,8100,28800,0,-1800,0,-4500,0,-8100,-18000
80499910,0,129600,274500,64800,64800,104400,64800,65700,0,64800,0,0,0,0,0,0,0,0,0,0,0,0,0,57600,0,57600,0,0,0,52200,0,0,55800,0,0
80498110,0,72900,64800,-7200,70200,233100,180000,0,-122400,0,56700,-180000,-109800,-64800,-302400,64800,-130500,72900,115200,122400,7200,302400,-57600,58500,57600,46800,-118800,-131400,7200,110700,72000,0,-212400,118800,189000
80499010,0,0,0,0,0,-64800,-64800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80051006,0,-57600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-244800,-187200,0,0,0,0,0,0,0,0,0,0
80498110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64800,0,0,0,0,0,0,64800,0,0,0,0
80498106,0,25200,-79200,260100,-290700,-109800,-84600,0,0,144000,-122400,290700,-12600,27000,-145800,-164700,0,-72000,-40500,-115200,57600,88200,164700,-302400,0,-169200,171900,-57600,57600,-515700,302400,-156600,94500,-56700,-1800
80498106,0,269100,118800,-8100,-50400,-54900,78300,237600,-225900,-137700,-73800,-260100,108900,-378900,-71100,-142200,-144900,-194400,0,-397800,371700,-261000,289800,141300,-271800,432900,156600,3600,-67500,-98100,-210600,355500,-340200,900,-54000
80498106,0,0,0,0,0,0,0,0,0,0,-64800,0,0,0,0,0,0,64800,0,0,-57600,-64800,0,0,0,-72900,0,57600,7200,0,0,0,72900,0,0
80494006,0,-157500,-237600,-115200,-79200,-340200,-57600,-72900,-57600,-129600,0,0,0,-57600,0,0,0,-100800,0,0,0,-64800,-64800,80100,49500,-52200,0,-122400,-64800,-194400,-237600,-252900,-295200,-216000,22500
80495006,0,-845100,-776700,-609300,-530100,-324900,-359100,-255600,-223200,-278100,-130500,-112500,72900,62100,115200,-57600,137700,122400,-245700,-230400,64800,-317700,324900,-252900,-126900,-686700,-252900,-633600,-296100,-88200,-730800,-781200,-1268100,-738900,-342900
80499906,0,460800,401400,479700,427500,485100,35100,-118800,27900,278100,40500,-9900,-161100,-191700,-108000,47700,-195300,-108900,195300,99900,-49500,238500,-72900,164700,92700,319500,123300,445500,101700,88200,693000,1034100,1030500,890100,64800
80051008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80498106,0,-276300,-115200,-202500,326700,53100,0,-225000,233100,2700,196200,-16200,-45900,371700,110700,306900,119700,135900,-18900,516600,-371700,279000,-504900,189000,225900,-131400,-336600,-64800,900,600300,-158400,-247500,148500,-18000,115200
80498101,0,91800,-134100,130500,-64800,17100,-61200,22500,27900,115200,64800,64800,9900,47700,-27900,117900,-265500,-230400,-137700,-2700,-45900,-237600,-828000,276300,-311400,80100,-89100,18000,189900,689400,-3600,366300,17100,47700,103500
80498101,0,162000,-223200,-57600,-47700,0,-37800,0,0,223200,57600,-72000,0,37800,-56700,-30600,0,0,-17100,0,-57600,56700,-27000,0,0,74700,0,108900,-57600,-7200,0,-218700,-57600,-64800,13500
80498101,0,0,0,0,-122400,0,0,0,0,0,0,122400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80494001,0,-80100,-57600,-187200,-166500,0,0,0,0,0,0,0,0,0,0,0,0,-29700,0,0,0,0,0,0,0,0,-57600,-195300,0,0,-79200,0,-64800,0,0
80499806,0,115200,64800,64800,72900,180000,129600,324900,252900,64800,180000,122400,195300,252000,122400,115200,57600,194400,115200,72900,57600,317700,0,195300,64800,187200,129600,115200,259200,129600,260100,0,345600,64800,129600
80499006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80495001,0,-482400,-130500,-479700,-445500,-417600,-147600,-38700,-194400,-98100,0,-17100,0,-112500,0,0,-57600,-72000,0,-29700,8100,7200,-187200,-64800,16200,-495000,-707400,-326700,-71100,-234900,-198900,-98100,-706500,-160200,-169200
80493110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80498108,0,-57600,137700,0,0,0,10800,0,57600,0,0,0,0,0,0,0,-27000,0,-57600,0,0,0,0,27000,0,0,-64800,0,0,0,0,0,57600,64800,0
80495008,0,-72900,0,-129600,-62100,0,-47700,0,-57600,0,-57600,0,0,0,0,0,0,0,64800,0,-57600,0,0,-57600,-27000,0,-57600,0,0,0,0,0,-64800,0,0
80498108,0,-195300,0,-64800,0,0,0,0,195300,0,7200,0,0,0,64800,0,-64800,57600,0,-57600,0,-260100,0,64800,0,-9900,-67500,0,260100,-107100,0,0,9900,60300,-55800
80498110,0,512100,61200,-356400,-888300,-390600,-2120400,-1093500,-295200,114300,508500,375300,244800,1090800,597600,-393300,268200,-419400,85500,-180000,394200,71100,394200,672300,859500,425700,-367200,-645300,-438300,324900,-526500,259200,340200,-40500,-170100
80494008,0,0,0,-64800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64800,0,0,0,-64800,0,0,0,0,0,0,-64800,0,-44100,-14400
80498108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64800,0,0,0,0,0,0
80499908,0,72900,0,194400,62100,0,47700,0,57600,0,57600,0,0,0,0,0,0,0,-64800,0,122400,0,0,57600,91800,0,57600,0,0,0,0,64800,64800,44100,14400
80499008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80491010,0,0,0,0,0,57600,0,0,0,0,0,0,0,0,0,0,0,64800,0,57600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80499906,0,426600,548100,180000,108900,57600,252000,122400,0,129600,-25200,0,-107100,-64800,-64800,-105300,0,-42300,-64800,57600,-72900,-173700,-187200,-187200,-80100,232200,0,195300,0,64800,72900,0,187200,64800,126000
80498111,0,9900,0,-54000,0,0,0,0,0,0,-10800,-29700,-256500,0,0,0,0,64800,29700,256500,0,0,-38700,-9000,0,0,0,0,0,38700,9000,-27900,0,0,0
80495011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80494011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5400,0,0,0,0,0,0,0,0,0
80498101,0,-261900,357300,-72900,237600,-17100,99000,-52200,-19800,-338400,-122400,-115200,-9900,-96300,57600,-117900,265500,230400,139500,-24300,114300,237600,855900,-324900,285300,-139500,116100,-75600,-132300,-652500,52200,-121500,40500,-72900,-103500
80498111,0,0,64800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80498108,0,252900,-137700,64800,0,0,0,0,-252900,0,-7200,0,0,0,-64800,0,91800,-57600,57600,57600,0,260100,0,-91800,0,0,132300,0,-195300,107100,0,0,-57600,-125100,55800
80498111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80499011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80498110,0,0,12600,0,0,12600,0,0,4500,-12600,0,0,6300,0,0,-4500,0,0,0,17100,16200,0,0,0,0,0,18000,-16200,0,0,900,0,0,-54000,0
80498106,0,-25200,79200,-49500,14400,54000,9000,-12600,0,-73800,0,-14400,-54000,-19800,0,0,25200,900,40500,0,0,0,16200,-30600,45900,-40500,8100,11700,1800,47700,11700,48600,24300,-8100,-9900
80499901,0,485100,188100,666900,598500,417600,147600,38700,194400,98100,-18000,17100,22500,112500,0,17100,57600,124200,0,29700,49500,6300,244800,64800,-38700,475200,765000,457200,71100,234900,213300,98100,771300,160200,115200
80499911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400,0,0,0,0,0,0,0,0,0
80498101,0,0,0,0,0,0,0,29700,0,0,0,0,0,10800,27000,30600,0,0,10800,27000,-10800,-56700,-900,48600,26100,-10800,-27000,0,0,-29700,-48600,-26100,0,90000,0
80499001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80491001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80499910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80499901,0,77400,0,0,13500,0,0,0,0,0,18000,0,-22500,0,0,-17100,0,-22500,0,0,-57600,-13500,-57600,0,22500,19800,0,0,0,0,64800,0,0,0,54000
80491008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80491006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80499801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80499808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80498110,0,-48600,0,0,22500,8100,0,0,18000,0,6300,-22500,-8100,0,0,-18000,0,-6300,0,27000,0,0,0,0,8100,18000,-27000,0,0,49500,35100,-8100,-16200,0,0
80495007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80494007,0,0,0,0,0,0,0,0,0,0,0,0,0,-57600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80499810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80498104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80495004,0,-5400,-36900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-122400,0,0,0
